Location_Code,latitude,longitude,time,date,Temp,Avg_Chloro,pDA,tDA,Pn_delicatissima,Pn_seriata,chlor_a,sst,Rrs_346.0,Rrs_348.0,Rrs_351.0,Rrs_353.0,Rrs_356.0,Rrs_358.0,Rrs_361.0,Rrs_363.0,Rrs_366.0,Rrs_368.0,Rrs_371.0,Rrs_373.0,Rrs_375.0,Rrs_378.0,Rrs_380.0,Rrs_383.0,Rrs_385.0,Rrs_388.0,Rrs_390.0,Rrs_393.0,Rrs_395.0,Rrs_398.0,Rrs_400.0,Rrs_403.0,Rrs_405.0,Rrs_408.0,Rrs_410.0,Rrs_413.0,Rrs_415.0,Rrs_418.0,Rrs_420.0,Rrs_422.0,Rrs_425.0,Rrs_427.0,Rrs_430.0,Rrs_432.0,Rrs_435.0,Rrs_437.0,Rrs_440.0,Rrs_442.0,Rrs_445.0,Rrs_447.0,Rrs_450.0,Rrs_452.0,Rrs_455.0,Rrs_457.0,Rrs_460.0,Rrs_462.0,Rrs_465.0,Rrs_467.0,Rrs_470.0,Rrs_472.0,Rrs_475.0,Rrs_477.0,Rrs_480.0,Rrs_482.0,Rrs_485.0,Rrs_487.0,Rrs_490.0,Rrs_492.0,Rrs_495.0,Rrs_497.0,Rrs_500.0,Rrs_502.0,Rrs_505.0,Rrs_507.0,Rrs_510.0,Rrs_512.0,Rrs_515.0,Rrs_517.0,Rrs_520.0,Rrs_522.0,Rrs_525.0,Rrs_527.0,Rrs_530.0,Rrs_532.0,Rrs_535.0,Rrs_537.0,Rrs_540.0,Rrs_542.0,Rrs_545.0,Rrs_547.0,Rrs_550.0,Rrs_553.0,Rrs_555.0,Rrs_558.0,Rrs_560.0,Rrs_563.0,Rrs_565.0,Rrs_568.0,Rrs_570.0,Rrs_573.0,Rrs_575.0,Rrs_578.0,Rrs_580.0,Rrs_583.0,Rrs_586.0,Rrs_588.0,Rrs_613.0,Rrs_615.0,Rrs_618.0,Rrs_620.0,Rrs_623.0,Rrs_625.0,Rrs_627.0,Rrs_630.0,Rrs_632.0,Rrs_635.0,Rrs_637.0,Rrs_640.0,Rrs_641.0,Rrs_642.0,Rrs_643.0,Rrs_645.0,Rrs_646.0,Rrs_647.0,Rrs_648.0,Rrs_650.0,Rrs_651.0,Rrs_652.0,Rrs_653.0,Rrs_655.0,Rrs_656.0,Rrs_657.0,Rrs_658.0,Rrs_660.0,Rrs_661.0,Rrs_662.0,Rrs_663.0,Rrs_665.0,Rrs_666.0,Rrs_667.0,Rrs_668.0,Rrs_670.0,Rrs_671.0,Rrs_672.0,Rrs_673.0,Rrs_675.0,Rrs_676.0,Rrs_677.0,Rrs_678.0,Rrs_679.0,Rrs_681.0,Rrs_682.0,Rrs_683.0,Rrs_684.0,Rrs_686.0,Rrs_687.0,Rrs_688.0,Rrs_689.0,Rrs_691.0,Rrs_692.0,Rrs_693.0,Rrs_694.0,Rrs_696.0,Rrs_697.0,Rrs_698.0,Rrs_699.0,Rrs_701.0,Rrs_702.0,Rrs_703.0,Rrs_704.0,Rrs_706.0,Rrs_707.0,Rrs_708.0,Rrs_709.0,Rrs_711.0,Rrs_712.0,Rrs_713.0,Rrs_714.0,Rrs_717.0,Rrs_719.0
SMP,34.008,-118.499,2024-07-29T22:00:00Z,2024-07-29,21.00,1.28,0,,9716,9716,0.3625223636627197,18.25999451,0.000420001,0.000629001,0.000842251,0.000908501,0.0011115,0.001469251,0.001647001,0.001743251,0.001796001,0.001790251,0.001791251,0.002022001,0.002210251,0.002052,0.002039251,0.00234525,0.00250925,0.002495002,0.002458001,0.002577001,0.002906001,0.002963001,0.002795251,0.002665751,0.002677501,0.002680001,0.002676501,0.002676001,0.002658501,0.002680251,0.002676,0.002667001,0.002669252,0.002689001,0.002773001,0.002780751,0.002705251,0.002682251,0.002681751,0.002696501,0.002748501,0.002772501,0.002762251,0.002765251,0.002784501,0.002792501,0.002813251,0.002829251,0.002836751,0.002837502,0.002857001,0.00289525,0.002940251,0.002988501,0.003025751,0.003027752,0.003058502,0.003078502,0.003034501,0.003008001,0.003008001,0.003011001,0.003020251,0.003054501,0.0030765,0.003049001,0.002984,0.002917751,0.002901251,0.002928001,0.002959001,0.002966501,0.002998001,0.00303375,0.003034751,0.003026751,0.003026751,0.003021001,0.00302025,0.003007751,0.002971,0.002910251,0.002852,0.002794001,0.002764001,0.002750751,0.00274,0.002702501,0.002649,0.002581501,0.00249775,0.002380251,0.002233501,0.002072001,0.001904501,0.001725001,0.001572001,0.001453751,0.000471751,0.000441251,0.000427001,0.000410251,0.00040225,0.000390002,0.00039325,0.000385001,0.000362751,0.000348001,0.000337501,0.000323001,0.000318501,0.000311751,0.000312751,0.000322251,0.000328252,0.00033475,0.00032725,0.000318001,0.000300002,0.000282501,0.000271501,0.000256251,0.000244251,0.000226,0.000208001,0.00019175,0.000179251,0.000169501,0.00016175,0.000158001,0.00016,0.000161001,0.000171501,0.000177501,0.0001855,0.000196001,0.00020925,0.000222001,0.000226751,0.000233001,0.000237501,0.000239002,0.000240751,0.000240751,0.000234,0.000234,0.00023225,0.000242001,0.000242751,0.000240001,0.000226251,0.000202001,0.000189251,0.000168751,0.000155751,0.000150001,0.000142251,0.000144751,0.000141501,0.000144251,0.00013525,0.000130251,0.000123501,0.000116501,0.000111001,0.0001055,9.925151243805885e-05,9.825080633163452e-05,9.525055065751076e-05,8.700089529156685e-05,4.3750740587711334e-05,1.975102350115776e-05
NP,33.6061,-117.9311,2024-07-30T17:30:00Z,2024-07-30,17.50,4.16,0,,25988,0,2.870450735092163,18.80374527,0.002346445,0.002526445,0.002666668,0.002708667,0.002844001,0.003116001,0.00323489,0.00329889,0.003337779,0.003315112,0.003308445,0.003504223,0.00365889,0.003481335,0.003448223,0.003727779,0.003860445,0.003826001,0.003733334,0.003785557,0.004067333,0.004098667,0.003882667,0.003725112,0.003713112,0.003683334,0.003646667,0.003639779,0.003630223,0.003644667,0.003632223,0.003608223,0.003605779,0.003625556,0.003714446,0.003710223,0.003620223,0.003596223,0.003577778,0.003564446,0.003592445,0.003602667,0.003576668,0.003562,0.003574223,0.003581556,0.003608667,0.003628223,0.003629557,0.003626223,0.003649556,0.003673334,0.003684667,0.003709778,0.003722,0.003707778,0.003725556,0.003725112,0.00365289,0.003605557,0.003564446,0.003514667,0.003469557,0.003442,0.003388445,0.003281112,0.003128446,0.002979779,0.002896001,0.002874223,0.002854001,0.002819778,0.002809112,0.002796001,0.002755335,0.002707556,0.002660001,0.002605333,0.00254889,0.002490667,0.002418446,0.002332223,0.002246668,0.002167112,0.002117335,0.002075112,0.002043556,0.001990445,0.001934223,0.001873334,0.001802223,0.001710668,0.001598001,0.00148089,0.001350667,0.00121889,0.001109556,0.001028445,0.000377778,0.00036289,0.000363112,0.000353335,0.000351335,0.000342223,0.000345334,0.000341779,0.000326001,0.000309334,0.00030089,0.000297113,0.00029489,0.000289556,0.000287112,0.000294223,0.000299556,0.000303557,0.000297334,0.000290668,0.000276223,0.000266223,0.000258001,0.000246667,0.00024289,0.000231556,0.000220667,0.000208668,0.000198668,0.00019089,0.000184889,0.000181557,0.000182446,0.00017889,0.000185555,0.00018489,0.000183113,0.000185779,0.000188,0.000191334,0.000191112,0.000193779,0.000194446,0.000195779,0.000194223,0.000191334,0.00018689,0.000188223,0.000188445,0.000197556,0.000199779,0.000200445,0.000193557,0.000178224,0.000168223,0.000153334,0.000141779,0.000142223,0.000138445,0.000142001,0.000140446,0.000142668,0.000135112,0.000131779,0.000128001,0.000122668,0.000118446,0.000114001,0.000110668,0.000108223,0.00010489,9.977859008358791e-05,5.7333872973686084e-05,2.488949212420266e-05
TP,41.05495,-124.14696,2024-07-30T21:40:00Z,2024-07-30,,,2.4582,7.3725,,,0.7340846657752991,11.98142242,9.400025010108948e-05,-0.000128001,8.40015709400177e-05,0.000166003,0.000166003,0.000647999,0.000700001,0.000596002,0.000572,0.000628002,0.000550002,0.000596002,0.000712,0.000608001,0.00062,0.000836,0.000971999,0.000878002,0.000642002,0.000618,0.000866,0.000874002,0.000614002,0.000428002,0.000454001,0.000432,0.000326,0.000294,0.000314001,0.000350002,0.000286002,0.000246,0.000300001,0.000316001,0.000390001,0.000454001,0.000342,0.000270002,0.000298001,0.000288002,0.00031,0.000328001,0.000332002,0.000388,0.000418,0.000426002,0.000448,0.000491999,0.000484001,0.000476003,0.000516001,0.000566002,0.000610001,0.000646003,0.000684001,0.000732001,0.000755999,0.000714,0.000692002,0.000732001,0.000744,0.000709999,0.000712,0.000736002,0.000754002,0.000778001,0.00079,0.000814002,0.000847999,0.0009,0.000932001,0.000982001,0.001064003,0.001104001,0.001120001,0.001173999,0.001228001,0.001238,0.001274001,0.001318,0.001358002,0.001374003,0.001458,0.001556002,0.001606002,0.001718,0.001788002,0.001822002,0.001887999,0.001917999,0.001904,0.001848001,0.001793999,0.001731999,0.001602001,0.001467999,0.001284,0.001076002,0.000268001,0.000254001,0.000250001,0.000226002,0.000196002,0.000167999,0.000148002,0.000144001,0.000144001,0.000112001,7.200241088867188e-05,8.00006091594696e-05,9.600073099136353e-05,0.00011,0.000100002,7.599964737892151e-05,5.799904465675354e-05,1.800060272216797e-05,8.001923561096191e-06,1.3999640941619873e-05,1.1999160051345825e-05,1.000240445137024e-05,1.3999640941619873e-05,-1.20E-05,-2.20E-05,-3.20E-05,-4.80E-05,-5.80E-05,-8.20E-05,-1.00E-04,-0.000103999,-0.000103999,-8.80E-05,-7.60E-05,-5.60E-05,-3.40E-05,-1.40E-05,2.0001083612442017e-05,5.000084638595581e-05,8.00006091594696e-05,0.000112001,0.000132002,0.000150003,0.000160001,0.00017,0.000184,0.000206001,0.000220001,0.000229999,0.000240002,0.000236001,0.000228003,0.000213999,0.000196002,0.000162002,0.000132002,0.000102002,7.200241088867188e-05,5.6002289056777954e-05,4.5999884605407715e-05,2.9999762773513794e-05,2.4002045392990112e-05,4.000961780548096e-06,-1.00E-05,-2.00E-05,-3.00E-05,-3.00E-05,-3.80E-05,-4.00E-05,-5.80E-05,-6.80E-05,-6.80E-05,-6.80E-05,-9.20E-05
HAB_MWII,36.603683,-121.889275,2024-07-31T14:11:00Z,2024-07-31,15.80,3.457,,,769000,0,0.8378915786743164,13.55332661,0.007292002,0.007355999,0.007318001,0.007322002,0.007516,0.007452,0.007288001,0.007052001,0.007088002,0.00722,0.007012002,0.006976001,0.007126,0.006786,0.00649,0.006767999,0.006852001,0.006686002,0.006528001,0.006450001,0.006640002,0.006586,0.006200001,0.005898003,0.005791999,0.005702,0.005582001,0.005449999,0.005328,0.005302001,0.00519,0.005077999,0.004968002,0.004815999,0.004826002,0.004798003,0.004638001,0.004535999,0.004468001,0.004388001,0.004411999,0.004440002,0.004397999,0.004368,0.004380003,0.004354,0.004312001,0.004287999,0.004246,0.004195999,0.004210003,0.004246,0.004306,0.004360002,0.004394002,0.004418001,0.004436001,0.004462,0.004414,0.004342001,0.004312001,0.00434,0.004414,0.004484002,0.004528001,0.004584,0.0046,0.004622001,0.004720002,0.004854001,0.004944,0.004948001,0.005008001,0.005092002,0.005152002,0.005208001,0.005284,0.005320001,0.005354002,0.005406,0.005462002,0.0055,0.005526002,0.005578,0.005684,0.005774003,0.005876001,0.005928002,0.005914003,0.005882002,0.005837999,0.005740002,0.005589999,0.005444001,0.005249999,0.005015999,0.004806001,0.004562002,0.002588,0.002516001,0.002446,0.002374001,0.002332002,0.002264,0.002216,0.002181999,0.002154,0.002082001,0.002020001,0.002004001,0.001984,0.001970001,0.001963999,0.001962002,0.001952,0.00192,0.001880001,0.001854002,0.001814,0.001784001,0.001766,0.00172,0.001682002,0.001628,0.001556002,0.001506001,0.001460001,0.001436003,0.00141,0.001382001,0.001384001,0.001375999,0.001394,0.001420002,0.001436003,0.00147,0.001494002,0.001529999,0.00155,0.001584001,0.001616001,0.001639999,0.001662001,0.001662001,0.001664001,0.001653999,0.001650002,0.001660001,0.001664001,0.001652002,0.001620002,0.001576003,0.00152,0.001458,0.001404002,0.001364,0.001322001,0.001284,0.001250003,0.001200002,0.001164,0.001142003,0.001106001,0.001068,0.001026001,0.000976,0.000938002,0.000914,0.000863999,0.000814002,0.000658002,0.000553999
HAB_SCW,36.958,-122.017,2024-07-31T16:30:00Z,2024-07-31,16.30,21.92,0.11214,,,0,6.360872268676758,,0.004781778,0.00480889,0.004875334,0.004805112,0.00482,0.005000668,0.005023334,0.005036001,0.005000445,0.004874223,0.004747112,0.004798668,0.004880445,0.004636222,0.004485779,0.004694001,0.004781334,0.004675112,0.004493556,0.004483778,0.004754002,0.004782445,0.004508223,0.004279112,0.00418689,0.004077779,0.003968446,0.003876445,0.003788446,0.003726001,0.003630001,0.003541556,0.003479334,0.003438446,0.003466445,0.003427556,0.003291778,0.003217557,0.003177779,0.003148001,0.003160889,0.003188889,0.003182667,0.003156446,0.003140668,0.003116889,0.003108667,0.003092667,0.003074445,0.003056667,0.003073779,0.003118446,0.003164446,0.003217556,0.003267335,0.003284001,0.003318889,0.003338668,0.003290001,0.003264223,0.003268446,0.003282001,0.003319112,0.003386668,0.003458445,0.003503113,0.003544445,0.003597556,0.003679334,0.003778446,0.003870224,0.003926668,0.004001779,0.004080223,0.004138001,0.004188223,0.004250445,0.004314001,0.004391557,0.004473779,0.004549556,0.004622889,0.00470289,0.004800668,0.004922445,0.005047557,0.00518489,0.005290001,0.005350667,0.005381112,0.005366,0.005299334,0.005193556,0.005065334,0.004901556,0.004711112,0.004505334,0.004268224,0.00246089,0.002378223,0.002305778,0.002231556,0.002171112,0.002116001,0.002078223,0.002029779,0.001977111,0.001931335,0.001897334,0.001872001,0.001862001,0.001848668,0.001833335,0.001825556,0.001810446,0.001791112,0.001761556,0.001736668,0.001710222,0.001678668,0.001644668,0.001596668,0.001546445,0.001485778,0.001426668,0.001372889,0.001325113,0.001286668,0.001255112,0.00123289,0.00122689,0.001226445,0.001245557,0.00127089,0.001305334,0.001344889,0.001389334,0.001435334,0.001475556,0.001517556,0.001554445,0.001588002,0.001615556,0.001638668,0.001655334,0.001671112,0.001683112,0.001706,0.00171889,0.001721779,0.001697778,0.001645335,0.001587334,0.001529557,0.001482445,0.001450001,0.001419112,0.00138089,0.001336445,0.001297556,0.001254668,0.001219778,0.001182223,0.001140223,0.001098223,0.001054223,0.001010668,0.000967779,0.000918445,0.000853556,0.000660001,0.000512667
CPP,35.170204,-120.740685,2024-08-04T17:00:00Z,2024-08-04,16.10,14.98,0,,0,16525.379,,14.68999386,-0.001977142,-0.001808856,-0.001711713,-0.001672285,-0.00148057,-0.001079713,-0.000848285,-0.00077057,-0.000770284,-0.000832285,-0.000809142,-0.000534571,-0.000354286,-0.000617427,-0.000624857,-0.000297999,-0.000119428,-0.000163713,-0.000285713,-0.000193713,0.000199144,0.000228287,-4.26E-05,-0.000211999,-0.000213142,-0.000233427,-0.000236856,-0.000236,-0.000245428,-0.000206284,-0.000197999,-0.000210856,-0.000202857,-0.000149428,-5.14E-06,6.942929758224636e-05,1.6572219465160742e-05,1.885741949081421e-05,4.4572032493306324e-05,7.428654498653486e-05,0.000134858,0.000227143,0.000290572,0.000331715,0.000366001,0.000394287,0.000435144,0.000438572,0.000441715,0.000452001,0.000474287,0.00055743,0.000640858,0.000709429,0.000763144,0.000787715,0.000842287,0.000874,0.000832572,0.000842286,0.000864287,0.000888287,0.000944858,0.001018858,0.001069143,0.001099715,0.001133429,0.001169715,0.001248287,0.001330858,0.001386286,0.001420001,0.001485429,0.00152743,0.001546858,0.001580001,0.001627429,0.00167143,0.001723144,0.001756859,0.001787144,0.001825429,0.001878001,0.001927431,0.001969144,0.002017144,0.002078858,0.002118573,0.002126572,0.002110001,0.002070573,0.002004001,0.001918286,0.001849715,0.001778572,0.001675143,0.001555144,0.001438573,0.000629144,0.000602858,0.000582858,0.000554572,0.000536859,0.000518287,0.000504858,0.000497715,0.000477715,0.000464858,0.000466001,0.000469144,0.000467144,0.00045743,0.000443144,0.000440859,0.000431144,0.000434857,0.000432286,0.000430858,0.000428287,0.000420286,0.000410002,0.000399429,0.000385144,0.000365143,0.000350286,0.000332286,0.000326001,0.000324001,0.000319715,0.000328001,0.000342,0.000360286,0.000390573,0.000416287,0.000448287,0.000484287,0.000522859,0.000553715,0.000584573,0.000609429,0.000633716,0.000658286,0.000675144,0.000687715,0.000692572,0.000693715,0.000696,0.000700572,0.000701716,0.000679715,0.000636287,0.000591143,0.00056343,0.000539715,0.000517715,0.000491144,0.000449429,0.000425715,0.000400858,0.000382001,0.000362858,0.000343716,0.000322858,0.0003,0.000278858,0.000263715,0.00025343,0.000242286,0.000227715,0.000207429,0.000212858,0.000254858
SW,34.408043,-119.68485,2024-08-05T15:25:00Z,2024-08-05,15.50,1.482,0,,12740,2030,0.3625223636627197,,0.001599112,0.001818445,0.001988668,0.002036889,0.002188889,0.002486002,0.002607334,0.002677557,0.002719557,0.002698667,0.002706223,0.002896667,0.00303,0.002852223,0.002826223,0.003102667,0.003241779,0.003200668,0.003109112,0.003155335,0.003431335,0.003454668,0.003233557,0.003074667,0.003051779,0.003005111,0.002959778,0.002951557,0.002944001,0.002955333,0.002937556,0.002925556,0.002938668,0.002961779,0.00305689,0.00306489,0.002980001,0.002960223,0.002955113,0.002946668,0.002976223,0.002995556,0.00298889,0.002991112,0.003005556,0.003012445,0.003038889,0.003058445,0.003060445,0.003058001,0.003076001,0.003100667,0.003119778,0.003153112,0.003174223,0.003169557,0.003196667,0.00320289,0.003139112,0.003101779,0.003074223,0.003033557,0.002990001,0.00295089,0.002882668,0.002789557,0.002679334,0.002574223,0.002517779,0.002502668,0.002488223,0.002458223,0.002445112,0.002435112,0.00240089,0.002366001,0.002337778,0.002294667,0.002245112,0.002191556,0.002136668,0.00206889,0.002011556,0.001950667,0.001915113,0.001883334,0.001859111,0.001812446,0.001759778,0.001696001,0.001624446,0.001537556,0.001438223,0.001340889,0.001232223,0.001111779,0.001002445,0.000895334,0.00031489,0.000303778,0.000301334,0.000285111,0.000281778,0.000266668,0.000270445,0.000266001,0.000254001,0.00024289,0.000236667,0.000230668,0.000227779,0.000220222,0.000210445,0.000208668,0.000203334,0.000202667,0.000196223,0.000193112,0.000186668,0.000177334,0.000172,0.000159556,0.000156889,0.000148224,0.000139779,0.000134001,0.000130889,0.000126668,0.00012489,0.000123779,0.000126001,0.000123113,0.000134001,0.000135112,0.000135112,0.000137334,0.000142446,0.000150223,0.000148445,0.000153333,0.000154001,0.000153778,0.000154445,0.000151779,0.000144445,0.000147112,0.000147112,0.000156001,0.000153557,0.000146445,0.00012689,0.000100667,8.800087380222976e-05,7.466723764082417e-05,6.466772902058437e-05,6.444545579142869e-05,5.4223255574470386e-05,5.111222344567068e-05,4.577802246785723e-05,4.822264236281626e-05,4.3556923628784716e-05,4.2000992834800854e-05,3.888913488481194e-05,3.5334378480911255e-05,3.155610465910286e-05,3.111155456281267e-05,3.0444314688793384e-05,2.8666936486843042e-05,2.2667563825962134e-05,1.9111566871288233e-05,-2.22E-06,-6.22E-06
SMP,34.008,-118.499,2024-08-05T17:00:00Z,2024-08-05,18.50,2.27,0,,11659,7772,0.7340846657752991,19.08999443,0.001695715,0.001953429,0.002119144,0.002228287,0.002466286,0.002789143,0.002942573,0.003054002,0.003128859,0.003139144,0.003153715,0.003378859,0.00356343,0.003409144,0.003422001,0.003774,0.003961429,0.00392143,0.003826286,0.003907143,0.004240572,0.004288857,0.00404143,0.003868287,0.003866572,0.003832001,0.003802858,0.003789429,0.003774572,0.003793429,0.00376543,0.003737144,0.003736572,0.003754002,0.003845715,0.003840286,0.003736286,0.003703144,0.003697429,0.003684858,0.003708001,0.003731715,0.003725143,0.003710001,0.003724572,0.003736858,0.003750573,0.003762001,0.003762001,0.003746287,0.003750858,0.003774858,0.003789715,0.003804572,0.003821429,0.00381543,0.003836001,0.003841715,0.003774859,0.003732287,0.003697429,0.003656858,0.003627715,0.003603143,0.003546572,0.003450858,0.003306858,0.003159143,0.003084001,0.003072002,0.003064288,0.003041429,0.003032572,0.003013429,0.002970858,0.002921144,0.002874287,0.00282343,0.002767144,0.002698001,0.002612573,0.002512286,0.002418001,0.002339715,0.002291143,0.002244001,0.002211714,0.002150286,0.002079715,0.002000288,0.001904001,0.001788,0.001656572,0.001526287,0.00138343,0.001233715,0.001104858,0.001007144,0.000286858,0.000270858,0.000262858,0.000242287,0.000239429,0.000229715,0.000239429,0.000238001,0.000213144,0.000195143,0.000184001,0.000173715,0.000171715,0.000163144,0.000156286,0.000158001,0.000157429,0.000163144,0.00015943,0.000156001,0.000146572,0.000137715,0.000127429,0.000114001,0.000107715,9.171558485832065e-05,8.114321099128574e-05,6.885826587677002e-05,6.085793938837014e-05,5.428705844678916e-05,4.8572463128948584e-05,4.5143067836761475e-05,4.6571982238674536e-05,4.371468457975425e-05,5.228710870142095e-05,5.400074223871343e-05,5.0858194299507886e-05,5.3429710533237085e-05,5.77153914491646e-05,6.48583663860336e-05,6.314367055892944e-05,6.600149936275557e-05,6.485783524112776e-05,6.54288669466041e-05,6.514308915939182e-05,6.200053758220747e-05,5.828642315464094e-05,6.285841664066538e-05,7.114346226444468e-05,9.45723513723351e-05,0.000104572,0.000102286,7.828644447727129e-05,4.5429384044837207e-05,3.114449282293208e-05,1.7715352441882715e-05,9.143991519522388e-06,8.858208275341894e-06,1.4294471384346252e-06,2.572046923887683e-06,1.4289149703472503e-06,3.143612730127643e-06,-4.29E-06,-8.00E-06,-1.14E-05,-1.57E-05,-1.71E-05,-1.69E-05,-1.54E-05,-1.51E-05,-2.00E-05,-2.34E-05,-3.09E-05,-9.14E-06
NP,33.6061,-117.9311,2024-08-05T17:30:00Z,2024-08-05,17.00,3.9,0,,0,0,2.870450735092163,19.13874054,0.001904668,0.002195111,0.002389335,0.002462001,0.002681112,0.003034445,0.003182668,0.003286668,0.003349112,0.003340223,0.003363335,0.003597778,0.003778223,0.003617112,0.003629779,0.003997112,0.004169334,0.004112223,0.004015556,0.004114001,0.004432444,0.004445778,0.004212667,0.004062445,0.004063112,0.004046223,0.004028223,0.004024001,0.004014223,0.00403289,0.004025112,0.003999556,0.003996223,0.004022,0.004112223,0.004099778,0.003988001,0.003948445,0.003925779,0.003895556,0.003914446,0.003920001,0.003898667,0.003886667,0.003890889,0.003894668,0.003922667,0.003939779,0.003936445,0.003923334,0.003934223,0.003955112,0.003967112,0.003989779,0.004006001,0.004000889,0.004026223,0.004026889,0.003948668,0.003897556,0.003853334,0.003795779,0.003734446,0.003669779,0.003576667,0.003448001,0.00328089,0.00312089,0.00303089,0.003006223,0.002989779,0.002960223,0.002946668,0.002932223,0.002891779,0.002843334,0.002798001,0.002743335,0.002684223,0.002616445,0.002536,0.002445779,0.002360445,0.002282446,0.002234889,0.002188223,0.002151334,0.002096668,0.00203089,0.001951112,0.001863557,0.001760445,0.001643334,0.001526001,0.001392889,0.001252001,0.00112489,0.001010002,0.000364001,0.000348445,0.000343556,0.000328222,0.000324001,0.000314223,0.000320223,0.000320001,0.000295113,0.000278446,0.000272001,0.000270223,0.000269112,0.000265779,0.000255778,0.000256223,0.000250667,0.000252445,0.000249556,0.00024889,0.000239556,0.00023289,0.000223112,0.000209557,0.000203557,0.000189779,0.000181556,0.000175778,0.000172445,0.000167557,0.000166668,0.000166891,0.000168002,0.000169113,0.000176667,0.000176445,0.000176223,0.000180001,0.000184889,0.000189779,0.000190223,0.000194223,0.000195557,0.000198668,0.000195557,0.000192223,0.00018689,0.000187556,0.000193112,0.000207557,0.000213779,0.000208001,0.000185334,0.000157556,0.000143335,0.000132445,0.000125779,0.000123112,0.000112445,0.000110223,0.000101779,0.000101778,9.489017975283787e-05,8.933452772907913e-05,8.466715371469036e-05,7.71126797189936e-05,7.133433973649517e-05,6.755607319064438e-05,6.644469249295071e-05,6.400007259799168e-05,5.866794163011946e-05,5.022312325309031e-05,3.555706643965095e-05,4.177871596766636e-05
SIO,32.867,-117.257,2024-08-05T19:25:00Z,2024-08-05,19.00,1.73,0,,7510,1877,0.4925881624221802,21.56443787,0.005360668,0.005511779,0.005564001,0.005521113,0.005680667,0.005969778,0.006076446,0.006176446,0.006173779,0.006136223,0.006124223,0.006318223,0.006419334,0.006174446,0.006151112,0.006524445,0.006726889,0.006590667,0.006376667,0.006424223,0.006720223,0.00662689,0.00626889,0.006014001,0.005943113,0.005879334,0.005810667,0.005768223,0.005737113,0.005724889,0.00567089,0.005598001,0.005559113,0.005578223,0.005659112,0.005615779,0.00546089,0.005384668,0.005320223,0.005237112,0.005187557,0.005151778,0.005105334,0.005052668,0.005026,0.005002001,0.004997334,0.004982223,0.004945779,0.00489089,0.004868223,0.004852001,0.004806445,0.004780667,0.004761556,0.004717778,0.004709557,0.004672667,0.004554002,0.004458668,0.004354223,0.004238445,0.004120668,0.003985556,0.003819334,0.003644223,0.003430445,0.003240445,0.003132001,0.003061556,0.003006222,0.002943556,0.002894,0.00284489,0.002770224,0.002697334,0.002636224,0.002562668,0.002478223,0.002389778,0.002300668,0.002201779,0.002104224,0.00202089,0.001964223,0.001908889,0.001874668,0.001811334,0.001735779,0.001657779,0.001572668,0.00148289,0.001381779,0.001292889,0.00119889,0.001089556,0.00099289,0.000911112,0.000436001,0.000427556,0.000422668,0.000398668,0.000390445,0.000382001,0.000389778,0.000384001,0.000354446,0.000333779,0.000327557,0.000313334,0.000307557,0.000295112,0.000279778,0.000269335,0.000258001,0.000257557,0.000254667,0.000258446,0.000255779,0.000248223,0.000251556,0.000245556,0.000243113,0.000233779,0.000222668,0.000215779,0.00021489,0.000216224,0.000216668,0.000215556,0.000216446,0.000211556,0.000218667,0.000218446,0.000213557,0.000212001,0.000210445,0.000211112,0.000205779,0.00020689,0.000205112,0.000203112,0.000201112,0.00019089,0.000183334,0.000188001,0.000201557,0.000232001,0.000246668,0.000238001,0.0002,0.000159111,0.00014089,0.000130001,0.000117778,0.000111112,9.355694055557251e-05,8.422302198596299e-05,7.977875065989792e-05,7.866736996220425e-05,7.511261355830356e-05,7.155662024160847e-05,6.733420741511509e-05,5.755656457040459e-05,5.0666843890212476e-05,4.844533032155596e-05,4.622298729373142e-05,4.8667192459106445e-05,4.333464676165022e-05,3.1778381526237354e-05,2.444576966809109e-05,4.644526416086592e-05
